9055,32158,CARMEN,"<p>
	Chaussure basse en cuir &quot;CARMEN&quot; de Catimini pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort. Catimini propose une petite chaussure au look girly rock tr&egrave;s travaill&eacute;e. Pour ce faire, la marque a ajout&eacute; quelques pi&egrave;ces de cuir vernis et de cuir vieilli argent&eacute;. Des bijoux et des rivets viennent &eacute;galement habiller la chaussure. Pour finir, une broderie en forme d&#39;arbre vient d&eacute;corer le c&ocirc;t&eacute; lat&eacute;ral. Pour que le pied soit bien maintenu, Catimini a agr&eacute;ment&eacute; la chaussure de deux brides cou-de-pied asym&eacute;triques, dont une Velcro r&eacute;glable. Pour toutes les petites filles sages ou les plus chipies, cette chaussure basse sera parfaite !</p>
",,135138684
9056,32195,MELINDA,"<p>
	Bottines en cuir &quot;MELINDA&quot; de GBB pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort. GBB s&#39;est amus&eacute;e avec les motifs et les mati&egrave;res pour cette petite bottine. Le cuir iris&eacute;, propos&eacute; en deux couleurs, se pare d&#39;un lacet et de fleurs de cuir rose. Pour plus de praticit&eacute;, GBB a ajout&eacute; un zip int&eacute;rieur. Bien montante, cette bottine maintiendra parfaitement le pied et tiendra chaud tout l&#39;hiver aux petites princesses !</p>
",,135138684
9057,32213,IOLA,"<p>
	Bottines en cuir &quot;IOLA&quot; de No&euml;l pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un confort optimal, bout de la chaussure renforc&eacute;. Allure sportive chic pour cette bottine ! Ce ne sont pas les d&eacute;tails qui manquent pour agr&eacute;menter la chaussure : cuir vieilli m&eacute;tallis&eacute;, pi&egrave;ces de cuir dentel&eacute;es, broderies, sangles, semelle personnalis&eacute;e... Bien montante, elle permettra, non seulement de maintenir parfaitement le pied mais &eacute;galement de tenir bien chaud. Girly &agrave; souhait, mais juste ce qu&#39;il faut, cette bottine plaira &agrave; toutes les jeunes filles !</p>
",,135138684
9058,32257,J03A6R,"<p>
	Bottes en cuir de Geox pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Cette botte a vraiment tout pour plaire : un look qui ressemble aux bottes de maman, une technologie r&eacute;volutionnaire qui permet au pied de respirer et d&#39;&ecirc;tre bien au sec et un confort in&eacute;galable. Trois brides viennent agr&eacute;menter la botte : une sur le cou-de-pied, et deux sur la tige. Geox a ajout&eacute; un repli en cuir sur le haut de tige. Pour plus de praticit&eacute;, un zip int&eacute;rieur a &eacute;t&eacute; pr&eacute;vu. Au final, cette botte est id&eacute;ale : elle allie qualit&eacute;, confort et esth&eacute;tisme. N&#39;h&eacute;sitez plus et craquez pour Geox !</p>
",,135138684
9059,32410,WORKY RANGERS,"<p>
	Bottes en cuir &quot;WORKY RANGERS&quot; de Pom d&#39;Api pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. C&#39;est &eacute;vident : aucune petite fille ne pourra r&eacute;sister &agrave; cette botte ! En cuir vernis, elle a &eacute;t&eacute; inspir&eacute;e des c&eacute;l&egrave;bres rangers, mais en mieux ! Elle a &eacute;t&eacute; agr&eacute;ment&eacute;e d&#39;une sangle sur le haut de tige. Pom d&#39;Api a ajout&eacute; un zip ext&eacute;rieur : en plus d&#39;&ecirc;tre esth&eacute;tique, il est particuli&egrave;rement pratique pour enfiler les bottes rapidement. Les lacets permettent de r&eacute;gler la chaussure correctement. Pour un style girly et rock &agrave; souhait, il n&#39;y a plus &agrave; h&eacute;siter : c&#39;est Pom d&#39;Api !</p>
",,135138681
9060,32417,HIKE BUCKLE,"<p>
	Bottines en cuir &quot;HIKE BUCKLE&quot; de Pom d&#39;Api pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Pom d&#39;Api s&#39;inspire ici des bottes de motard pour les adapter aux petites coquettes. Cette version basse s&#39;agr&eacute;mente d&#39;une tige en partie &eacute;lastique et de deux sangles d&eacute;coratives, une sur le cou-de-pied et une en haut de tige. Pom d&#39;Api habille ses bottines d&#39;un bout fleuri qui fait &eacute;chos aux nombreuses perforations pr&eacute;sentes sur la bottine. Au final, c&#39;est une bottine bien adapt&eacute;e aux pieds des petites, qui b&eacute;n&eacute;ficie de tout le savoir-faire de Pom d&#39;Api, avec un look ravissant !</p>
",,135138684
9061,32426,FOREST CROCKER,"<p>
	Bottes &ldquo;FOREST CROCKER&rdquo; de Pom d&rsquo;api pour fille. Tr&egrave;s &agrave; la mode, la botte de moto a &eacute;t&eacute; retravaill&eacute;e par Pom d&rsquo;Api pour le plus grand plaisir des petites filles. Pour changer de la traditionnelle botte en caoutchouc, Pom d&rsquo;Api l&rsquo;a actualis&eacute;e. R&eacute;sultat : les petites princesses peuvent aller sous la pluie, tout en &eacute;tant fashion ! Deux sangles &agrave; boucles ont &eacute;t&eacute; ajout&eacute;es pour faire &ldquo;comme les vraies&rdquo;, ainsi qu&rsquo;un anneau en caoutchouc &agrave; l&rsquo;arri&egrave;re de la botte, tr&egrave;s pratique pour les transporter sans se salir ou les accrocher pour les laisser s&eacute;cher ! Mais ce n&#39;est pas tout puisque Pom d&#39;Api a choisi un caoutchouc &agrave; motif : le &quot;crocro&quot; ! Les bottes id&eacute;ales en bref pour aller &agrave; la chasse aux escargots...</p>
",,135138692
9062,33086,PITCH DIAMS,"<p>
	Bottines en cuir &quot;PITCH DIAMS&quot; de Reqins pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Tr&egrave;s &agrave; la mode il y a peu, les franges et le style folk sont toujours d&#39;actualit&eacute;. Reqins les propose aux fillettes sous forme d&#39;une petite basket agr&eacute;ment&eacute;e de strass sur chacune des franges. Un zip int&eacute;rieur a &eacute;t&eacute; pr&eacute;vu pour plus de praticit&eacute;. Mais les lacets sont aussi tr&egrave;s pratiques puisqu&#39;ils permettent de r&eacute;gler correctement la bottine. Confortables, belles, ces bottines plairont sans aucun doute !</p>
",,135138684
9063,33133,POLKA PARTY,"<p>
	Chaussons &quot;POLKA PARTY&quot; de Robeez pour bébé.</p>
<p>
	<span style=""color: rgb(255, 0, 102);""><strong>La pointure 19 correspond à du 6-12 mois. La pointure 21 correspond à du 12-18 mois. La pointure 23 correspond à du 18-24 mois.</strong></span></p>
<p>
	Première cuir, intérieur doublé cuir, semelle souple, col légèrement élastique. Robeez est le spécialiste des chaussons de bébé. La semelle souple est idéale puisqu’elle permet de protéger ses pieds sans gêner leur croissance. Le léger élastique autour de la cheville évitera à votre petit bout de perdre ses chaussons, sans pour autant serrer. Pour les petites princesses, Robeez propose de petits chaussons à élastiques aux couleurs angéliques. Argentés et roses bonbon, ils sont parfaits pour les futurs petits ras de l'opéra !</p>
",,135138684
9064,33639,8175,"<p>
	Bottines &agrave; lacets Doc Martens pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Voici la c&eacute;l&egrave;bre Doc Martens d&eacute;clin&eacute;e pour les plus jeunes. Une version vernis qui apportera une touche tendrement rock&#39;n roll aux jeunes filles. La couleur flashy apporte un style &agrave; part, non seulement &agrave; la bottine, mais &eacute;galement &agrave; la tenue de votre fille : mettez un peu de gaiet&eacute; cet hiver ! Avec leur semelle &eacute;paisse et leur cuir vernis, ces bottines permettront &agrave; votre fille d&#39;avoir les pieds bien au chaud tout l&#39;hiver !</p>
",,135138684
9065,26183,QUENTIN,"<p>
	Bottines en cuir &quot;QUENTIN&quot; de Palladium pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, bout de la chaussure renforc&eacute;. Parce que les jeunes gar&ccedil;ons ne tiennent plus en place, Palladium a pens&eacute; une chaussure adapt&eacute;e. Non seulement elle respecte leurs pieds, mais elle est aussi parfaite pour tous les baroudeurs. Son c&ocirc;t&eacute; &quot;tout-terrain&quot; plaira &agrave; plus d&#39;un jeune. Le cuir est grain&eacute; et il est agr&eacute;ment&eacute; de surpiq&ucirc;res arri&egrave;re et du logo de la marque sur le c&ocirc;t&eacute;. Pour bien comprendre le style qu&#39;a voulu donner Palladium &agrave; cette bottine, il suffit de retourner la chaussure : la semelle personnalis&eacute;e &agrave; la fa&ccedil;on d&#39;un pneu parle d&#39;elle-m&ecirc;me ! Pour cet hiver, faites confiance &agrave; Palladium !</p>
",,135138692
9066,28689,KEZIA VEA,"<p>
	Bottines en cuir &quot;KEZIA VEA&quot; de Palladium pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort, bout de la chaussure renforc&eacute;. Palladium propose ici des bottines tout-terrain revisit&eacute;es pour un style plus urbain. Le cuir grain&eacute; se m&ecirc;le &agrave; des pi&egrave;ces de cuir en nubuck, qui habillent parfaitement la chaussure. Tout a &eacute;t&eacute; pr&eacute;vu pour que le pied soit bien maintenu : des lacets pour r&eacute;gler correctement la chaussure, une bride Velcro au niveau de la cheville et un zip int&eacute;rieur pour plus de praticit&eacute;. Leur look moderne s&#39;accordera &agrave; tous les styles, des plus casse-cou au plus fashion victimes !</p>
",,135138681
9067,31481,MONBACRO,"<p>
	Bottines en cuir &quot;MONBACRO&quot; d&#39;Aster pour enfants. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort. Aster d&eacute;cide de mettre de la bonne humeur cet hiver ! Cette bottine marron est &eacute;gay&eacute;e par une surpiq&ucirc;re orange, de m&ecirc;me que le col. Aster s&#39;est amus&eacute;e avec les surpiq&ucirc;res qui mettent en relief les diff&eacute;rentes pi&egrave;ces de cuir. Deux bandes Velcro ont &eacute;t&eacute; ajout&eacute;es pour plus de praticit&eacute; : les petits bouts peuvent mettre leurs chaussures tout seuls comme des grands !</p>
",,135138684
9068,31596,MERCI,"<p>
	Bottines en cuir &quot;MERCI&quot; de Bellamy pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort, bout de la chaussure renforc&eacute;. Bellamy a tout compris au monde des plus jeunes. Elle propose ici une bottine marrante et confortable. Le cuir l&eacute;g&egrave;rement vieilli a &eacute;t&eacute; agr&eacute;ment&eacute; d&#39;un cuir grain&eacute; &agrave; la mani&egrave;re &quot;croco&quot;. Cette impression est encore renforc&eacute;e par les surpiq&ucirc;res dentel&eacute;es : des grandes lat&eacute;rales et des plus fines sur les bandes Velcro. Celles-ci ont d&#39;ailleurs un c&ocirc;t&eacute; tr&egrave;s pratique pour les jeunes ! Au final, cette bottine maintient parfaitement le pied, et le gardera bien au chaud cet hiver, tout en &eacute;tant styl&eacute;e !</p>
",,135138684
9069,31609,MANIVEL,"<p>
	Bottines en cuir &quot;MANIVEL&quot; de MOD8 pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Voil&agrave; une bottine bien robuste et chaude pour cet hiver ! Pour tous les bonhommes qui ont besoin d&#39;une chaussure qui maintient bien le pied, avec la bottine MANIVEL ils seront servis ! Son look l&eacute;g&egrave;rement bad boy plaira &agrave; tous. Son cuir grain&eacute; est agr&eacute;ment&eacute; de bandes de cuir blanc. Deux bandes Velcro permettent d&#39;enfiler rapidement les chaussures : les h&eacute;ros n&#39;ont pas de temps &agrave; perdre pour aller jouer !</p>
",,135138684
9070,31648,REBELLE,"<p>
	Bottines en cuir &quot;REBELLE&quot; de Kickers pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Cette bottine &agrave; l&#39;allure robuste sera parfaite pour accompagner les jeunes hommes tout l&#39;hiver ! Bien montante, elle maintient parfaitement le pied et apport un confort in&eacute;galable. Comme toujours, la qualit&eacute; Kickers est au rendez-vous. Des surpiq&ucirc;res viennent agr&eacute;menter la bottine. Elle s&#39;adaptera tant &agrave; un style d&eacute;contract&eacute; qu&#39;&agrave; une tenue plus habill&eacute;e. En bref, n&#39;h&eacute;sitez plus !</p>
",,135138684
9071,31659,TRAIN,"<p>
	Bottines en cuir &quot;TRAIN&quot; de Kickers pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort. A croquer, cette petite bottine ira &agrave; merveille &agrave; tous les petits bouts. Utilisant un tr&egrave;s beau cuir, Kickers agr&eacute;mente la chaussure de deux demi-cercles lat&eacute;raux. On reconna&icirc;t d&#39;ailleurs bien l&agrave; l&#39;esprit de la marque, qui n&#39;oublie pas ses couleurs tant appr&eacute;ci&eacute;es. La semelle a &eacute;t&eacute; l&eacute;g&egrave;rement vieillie. Les lacets permettent de r&eacute;gler correctement la chaussure. Mais ce n&#39;est pas tout : retourner la chaussure... la semelle personnalis&eacute;e pr&eacute;sente l&#39;empreinte d&#39;un pied ! Ils ne manquent vraiment pas de cr&eacute;ativit&eacute; chez Kickers !</p>
",,135138684
9072,32063,VIVALDI,"<p>
	Bottines en cuir &quot;VIVALDI&quot; de Palladium pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, bout de la chaussure renforc&eacute;. Cette chaussure reste fid&egrave;le &agrave; l&#39;esprit de la marque : un c&ocirc;t&eacute; tout-terrain dans un style urbain. Tr&egrave;s confortable, elle accompagnera votre petit bonhomme tout au long de l&#39;hiver. Et comme toujours, le savoir-faire et la qualit&eacute; Palladium sont au rendez-vous !</p>
",,135138684
9073,32064,LEED,"<p>
	Bottines en cuir &quot;LEED&quot; de Palladium pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort. Voil&agrave; une bottine id&eacute;ale pour les explorateurs en herbe ! Bien montante, elle maintient parfaitement le pied et assure un confort optimal. Sa souplesse lui vient &eacute;galement de la semelle vulcanis&eacute;e, une des sp&eacute;cialit&eacute;s de Palladium. Pour plus de praticit&eacute; et parce que les jeunes n&#39;ont pas de temps &agrave; perdre, Palladium a dot&eacute; ses bottines de deux bandes Velcro sur le cou-de-pied. Aucun d&eacute;tail n&#39;est oubli&eacute; : retournez la chaussure, la semelle est telle un pneu de voiture !</p>
",,135138684
9074,32408,WOODY CLASSIC,"<p>
	Bottines en cuir &quot;WOODY CLASSIC&quot; de Pom d&#39;Api pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort. Pom d&#39;Api propose cet hiver de magnifiques petites bottines en nubuck. Grises, dans un style plut&ocirc;t classique, elles iront sans souci &agrave; tous les petits bonhommes qui aiment &ecirc;tre bien chauss&eacute;s. Chez Pom d&#39;Api, ce sont aussi les d&eacute;tails qui font toutes la diff&eacute;rence. Il suffit d&#39;un rien pour reconna&icirc;tre une Pom d&#39;Api entre mille : le cuir sur le c&ocirc;t&eacute; a &eacute;t&eacute; marqu&eacute; de la c&eacute;l&egrave;bre pomme, logo de la marque. De m&ecirc;me, le retour arri&egrave;re de la semelle avec le logo rouge. Les lacets permettent de r&eacute;gler correctement la chaussure. A coup s&ucirc;r, aucune maman de pourra r&eacute;sister &agrave; cette petite bottine !</p>
",,135138684
9075,32412,"KID'S BASKET","<p>
	Bottines en cuir &quot;KID&#39;S BASKET&quot; de Pom d&#39;Api pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort. Il parait que la perfection n&#39;existe pas... mais Pom d&#39;Api s&#39;en approche ! Cette bottine a tout simplement tout pour plaire. Pom d&#39;Api a m&eacute;lang&eacute; les cuirs pour un rendu parfait : cuir lisse perfor&eacute;, cuir nubuck et velours c&ocirc;tel&eacute;. Ce m&eacute;lange apporte &agrave; la bottine un c&ocirc;t&eacute; tr&egrave;s travaill&eacute;, qui refl&egrave;te parfaitement le savoir-faire et la qualit&eacute; de Pom d&#39;Api. La semelle au look l&eacute;g&egrave;rement sportif se marie &agrave; merveille avec les cuirs, notamment le cuir perfor&eacute;. Cette petite bottine au look tr&egrave;s actuel est dot&eacute;e de lacets pour maintenir correctement le pied. Il n&#39;y a plus &agrave; h&eacute;siter, pour que votre bout de chou soit bien chauss&eacute; et &agrave; la mode cet hiver, optez pour Pom d&#39;Api !</p>
",,135138684
9076,28695,BARROW KID,"<p>
	Bottes en cuir &quot;BARROW KID&quot; de palladium pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Voil&agrave; des bottes id&eacute;ales pour cet hiver ! Bien montantes, souples, l&eacute;g&egrave;rement sportives chic, elles s&#39;adapteront &agrave; bien des styles ! Palladium s&#39;est amus&eacute;e avec les surpiq&ucirc;res. Un &eacute;cusson en caoutchouc a &eacute;t&eacute; ajout&eacute; sur le c&ocirc;t&eacute;. Les lacets permettent de r&eacute;gler correctement la botte. Mais Palladium a pens&eacute; &agrave; tout puisqu&#39;elle a ajout&eacute; un zip int&eacute;rieur pour plus de praticit&eacute;. Les jeunes filles vont les adorer !</p>
",,135138681
9077,32423,HIKE RESERVE,"<p>
	Bottes en cuir &quot;HIKE RESERVE&quot; de Pom d&#39;Api pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Ces petites bottes vont faire un tabac aupr&egrave;s des fillettes ! Toutes simples, elles poss&egrave;dent pourtant une personnalit&eacute; bien marqu&eacute;e. Et tout &ccedil;a gr&acirc;ce &agrave; la tige repli&eacute;e ! Ce revers n&#39;est pas sans rappeler la tige des bottes de mousquetaires. Une sangle &agrave; la boucle vieillie vient habiller l&#39;avant de la chaussure. Mais ce n&#39;est pas tout puisque Pom d&#39;Api a &eacute;galement pens&eacute; &agrave; plisser la tige. Un zip int&eacute;rieur a &eacute;t&eacute; pr&eacute;vu pour plus de praticit&eacute;. Bien au chaud et adorable, votre petite puce ne va plus vouloir les quitter !</p>
",,135138684
9078,32425,NEVADA LOW BOOTS,"<p>
	Bottines en cuir &quot;NEVADA LOW BOOTS&quot; de Pom d&#39;Api pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Les jeunes filles pr&ecirc;tent une attention toute particuli&egrave;re &agrave; leur look... et oui d&eacute;j&agrave; ! Mais leurs pieds n&eacute;cessitent encore une chaussure adapt&eacute;e &agrave; leur &acirc;ge, et les pointures sont plus petites que les chaussures de maman ! Alors Pom d&#39;Api propose une low-boots, must-have de cet hiver, pour que les jeunes filles puissent elles aussi suivre la tendance. Le bout est rond et l&eacute;g&egrave;rement retrouss&eacute;. Dans un style &quot;cow-girl&quot;, ces bottines sont dot&eacute;es d&#39;un zip int&eacute;rieur pour plus de praticit&eacute;. Aucun doute, elles vont se l&#39;arracher !</p>
",,135138684
9079,31611,VIPER2,"<p>
	Bottines en cuir &quot;VIPER2&quot; de MOD8 pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort, bout de la chaussure renforc&eacute;. MOD8 propose ici une petite bottine id&eacute;ale pour ceux qui aiment bouger. Fine et souple, elle s&#39;adaptera &agrave; tous les mouvements. Son look moderne plaira &agrave; tous les gar&ccedil;ons. Deux bandes Velcro ont &eacute;t&eacute; pr&eacute;vues : tr&egrave;s pratiques, elles &eacute;vitent aux jeunes de perdre du temps &agrave; enfiler leur chaussures ! Asym&eacute;triques, elles renforcent ce look tr&egrave;s actuel et quelque peu futuriste. Les surpiq&ucirc;res tr&egrave;s pr&eacute;sentes habillent la chaussure. Au final, le pied sera bien &agrave; l&#39;aise et bien maintenu, pour affronter l&#39;hiver comme il faut : bien chauss&eacute; !</p>
",,135138684
9080,31582,BRINA,"<p>
	Bottes en cuir &quot;BRINA&quot; de Bellamy pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Bellamy pense aux petites filles et aux jeunes filles qui veulent faire comme maman. Elle propose une botte joliment travaill&eacute;e au cuir frip&eacute; et l&eacute;g&egrave;rement en relief. Deux languettes orn&eacute;es d&#39;&oelig;illets viennent agr&eacute;menter la tige. De m&ecirc;me, Bellamy a ajout&eacute; des rivets ainsi qu&#39;une sangle. Un zip int&eacute;rieur a &eacute;t&eacute; pr&eacute;vu pour plus de praticit&eacute;. Au final, c&#39;est une botte bien montante, confortable et surtout bien chaude que Bellamy propose &agrave; toutes les fillettes cet hiver !</p>
",,135138684
9081,31615,STANLEY BIS,"<p>
	Bottines en cuir &quot;STANLEY BIS&quot; de MOD8 pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. MOD8 sait ce qui plait aux petites filles : le rose, ce qui brille et les petits d&eacute;tails. C&#39;est donc pour cette raison que cette bottine est &agrave; bout fleuri, r&eacute;alis&eacute;e en cuir vernis rose, agr&eacute;ment&eacute;e d&#39;un revers &agrave; pois dor&eacute;s et d&#39;un rivet en forme d&#39;&eacute;toile. Le talon a &eacute;t&eacute; d&eacute;cor&eacute; de perforations et d&#39;une sangle qui habille l&#39;arri&egrave;re de la bottine. Les lacets permettent de r&eacute;gler correctement la chaussure. Un zip int&eacute;rieur a cependant &eacute;t&eacute; pr&eacute;vu pour plus de praticit&eacute;. Il n&#39;y a pas &agrave; dire, cette bottine a vraiment tout pour plaire !</p>
",,135138684
9082,31839,KANON,"<p>
	Bottes en cuir &quot;KANON&quot; de MOD8 pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, bout de la chaussure renforc&eacute;. Cette petite botte sign&eacute;e MOD8 est simple et en m&ecirc;me temps originale. En cuir l&eacute;g&egrave;rement grain&eacute;, la tige est asym&eacute;trique et agr&eacute;ment&eacute;e d&#39;un rivet. Deux sangles, dont une clout&eacute;e pour faire comme les grandes, viennent habiller la cheville. Un zip int&eacute;rieur a &eacute;t&eacute; pr&eacute;vu pour plus de praticit&eacute;. Sans pr&eacute;tention, cette botte a tout pour plaire aux jeunes filles : confortable et jolie, elles ne voudront plus la quitter !</p>
",,135138684
9083,31874,FELICI,"<p>
	Bottines en cuir &quot;FELICI&quot; de Bellamy pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, bout de la chaussure renforc&eacute;. Qui saura r&eacute;sister &agrave; cette petite bottine ? En cuir vernis, elle est agr&eacute;ment&eacute;e d&#39;une grosse fleur en cuir mauve. Le col dentel&eacute; vient &eacute;galement habiller la tige. Bellamy n&#39;oublie aucun d&eacute;tail puisque les surpiq&ucirc;res et les perforations ont aussi leur r&ocirc;le &agrave; jouer. Les lacets permettent de r&eacute;gler correctement la bottine. Une bande Velcro a &eacute;t&eacute; pr&eacute;vu pour un maintien r&eacute;ellement optimal du pied. Bellamy a pens&eacute; &agrave; tout ! Au final, la marque propose une bottine jolie et bien travaill&eacute;e, qui plaira &agrave; toutes les petites filles ! Elles seront &agrave; croquer chauss&eacute;es de ces bottines !</p>
",,135138684
9084,32027,4293,"<p>
	Bottines en cuir Romagnoli pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort, bout de la chaussure renforc&eacute;. Adorables, ces petites bottines ne demandent qu&#39;&agrave; tenir chaud aux pieds de votre petite princesse. Couleurs douces, petites fleurs roses, crochets &agrave; la mani&egrave;re alpiniste, ces bottines s&#39;inspirent doucement des chaussures de randonn&eacute;e, &agrave; la mode cet hiver. Les pi&egrave;ces de cuir grain&eacute; ajoutent une belle finition &agrave; la chaussure. Un maintien du pied impeccable, un look ravissant, les petites puces vont adorer !</p>
",,135138684
9085,32147,CAROLE,"<p>
	Bottes en cuir &quot;CAROLE&quot; de Catimini pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir. Cuir vernis noir et argent&eacute;, rivets, surpiq&ucirc;res en fleur, Catimini n&#39;a rien laiss&eacute; au hasard. Confortable et chaude, cette botte permettra &agrave; votre princesse d&#39;&ecirc;tre bien chauss&eacute;e durant la saison froide ! Un zip int&eacute;rieur a &eacute;t&eacute; pr&eacute;vu pour que votre petite puisse enfiler ses chaussures toute seule comme une grande. Catimini a &eacute;galement ajout&eacute; une collerette &agrave; pois sur le bas de tige, un rappel du haut de tige. Et pour terminer cette chaussure tr&egrave;s &quot;girly&quot; une sangle a &eacute;t&eacute; ajout&eacute;e : autour se dessine une jolie fleur, qui finira de faire craquer votre petite ch&eacute;rie sur ces bottes !</p>
",,135138684
9086,32274,VAFLY,"<p>
	Chaussures basses en cuir &quot;VAFLY&quot; de Chipie pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, bout de la chaussure renforc&eacute;. Cet hiver, Chipie nous propose une petite babies tr&egrave;s r&eacute;ussie. Chipie a pens&eacute; au moindre d&eacute;tail pour faire craquer les petites filles. La pi&egrave;ce de cuir se pla&ccedil;ant &agrave; l&#39;arri&egrave;re de la chaussure est agr&eacute;ment&eacute;e d&#39;une d&eacute;coupe originale, tr&egrave;s &quot;petite fille&quot;. Deux surpiq&ucirc;res, &agrave; l&#39;avant et &agrave; l&#39;arri&egrave;re de la chaussure, ainsi que des rivets viennent d&eacute;corer la babies. Une bride cou-de-pied permet un bon maintien du pied. Elle est agr&eacute;ment&eacute;e du petit Scottish en cuir : &agrave; craquer ! Chipie a ajout&eacute; une bande Velcro pour que la petite puisse enfiler ses chaussures toute seule. Apr&egrave;s le pr&ecirc;t-&agrave;-porter, Chipie se lance dans la chaussure, et la qualit&eacute; reste la m&ecirc;me. Votre petite fille va pouvoir la jouer &quot;total look&quot; Chipie !</p>
",,135138684
9087,31947,RALLY,"<p>
	Bottines en cuir &quot;RALLY&quot; de Pataugas pour fille. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, bout de la chaussure renforc&eacute;. Voil&agrave; le look Pataugas pour les jeunes filles ! Cette c&eacute;l&egrave;bre bottine en cuir, particuli&egrave;rement confortable, s&#39;habille d&#39;un revers de cuir. Laissez les envies parler : revers pli&eacute; ou droit, lacets ferm&eacute;s jusqu&#39;en haut ou non... il n&#39;y aucune limite ! Les lacets permettent de r&eacute;gler correctement la chaussure. Un zip int&eacute;rieur a &eacute;t&eacute; pr&eacute;vu pour plus de praticit&eacute;. Un look agr&eacute;able, une bottine bien chaude pour cet hiver : dites oui &agrave; Pataugas !</p>
",,135138684
9088,10372,KICK COLOR CUIR,"<p>
	Bottines en cuir &quot;KICK COLOR CUIR&quot; de Kickers pour fille.</p>
<p>
	Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir.</p>
<p>
	Kickers propose ici sa c&eacute;l&egrave;bre version tout de noir v&ecirc;tu, pour les jeunes filles cet hiver ! Chic et belle, l&#39;esprit de la marque &agrave; la fleur est bien l&agrave;. La qualit&eacute; est au rendez-vous comme toujours, et les demoiselles appr&eacute;cieront cette version sobre qui s&#39;accordera avec toutes les tenues. Confortables et toutes mimi, ces bottines seront adopt&eacute;es imm&eacute;diatement !</p>
",,135138684
9089,31595,MARS,"<p>
	Bottines en cuir &quot;MARS&quot; de Bellamy pour gar&ccedil;on. Premi&egrave;re cuir, int&eacute;rieur doubl&eacute; cuir, col matelass&eacute; pour un meilleur confort. Bellamy s&#39;est amus&eacute;e avec les cuirs pour cette bottine : diff&eacute;rentes couleurs mais &eacute;galement diff&eacute;rents effets. Les pi&egrave;ces de cuir se superposent, les surpiq&ucirc;res entrent dans la danse et les rivets viennent battre la mesure. Le r&eacute;sultat est une bottine confortable, qui maintient parfaitement le pied et qui est toute rigolote pour les petits bonhommes !</p>
",,135138684
